Wall time,Step,Value
1731667175.746013,559272,3925.0
1731667175.7467048,559272,3925.0
1731667176.4045901,561456,3922.0
1731667177.179925,564120,3920.0
1731667177.187541,564144,3920.0
1731667179.111435,570672,3913.0
1731667179.2650821,571176,3912.0
1731667180.145769,574296,3910.0
1731667183.5258229,585696,3898.0
1731667184.16669,587880,3896.0
1731667184.6260228,589344,3894.0
1731667186.4513211,595536,3888.0
1731667186.565492,595896,3887.0
1731667186.830466,596784,3886.0
1731667187.203897,598008,3885.0
1731667187.422982,598752,3884.0
1731667187.5491421,599184,3884.0
1731667187.866591,600288,3883.0
1731667187.991415,600720,3882.0
1731667188.111365,601128,3882.0
1731667188.561733,602592,3880.0
1731667189.482622,605808,3878.0
1731667191.3317928,612120,3873.0
1731667192.39979,615672,3869.0
1731667192.433192,615768,3869.0
1731667195.291232,625176,3858.0
1731667196.356888,628704,3855.0
1731667196.456377,629016,3854.0
1731667197.499438,632232,3850.0
1731667199.3539798,638544,3845.0
1731667200.422644,642096,3841.0
1731667200.452171,642192,3841.0
1731667203.156128,651600,3835.0
1731667203.837721,653976,3834.0
1731667204.1733062,655128,3833.0
1731667205.715428,660576,3830.0
1731667206.967804,664968,3828.0
1731667208.016108,668616,3826.0
1731667209.148522,672360,3823.0
1731667210.2194402,676032,3820.0
1731667210.746638,677880,3819.0
1731667211.889784,681552,3815.0
1731667212.0003982,681864,3815.0
1731667215.907753,695040,3805.0
1731667217.019356,698784,3803.0
1731667218.062228,702456,3801.0
1731667218.590745,704304,3800.0
1731667219.346406,706824,3798.0
1731667219.690412,707976,3798.0
1731667221.187113,713088,3794.0
1731667228.2821891,728016,3733.0
1731667234.149793,746424,3716.0
1731667234.151241,746424,3716.0
1731667234.1513789,746424,3716.0
1731667234.1515148,746424,3716.0
1731667234.151615,746424,3716.0
1731667236.3206332,753624,3711.0
1731667236.5958998,754440,3710.0
1731667237.73701,758280,3708.0
1731667242.315398,772848,3697.0
1731667242.316152,772848,3697.0
1731667242.316275,772848,3697.0
1731667243.248702,775728,3694.0
1731667244.605543,780048,3691.0
1731667244.842052,780864,3691.0
1731667245.982986,784704,3689.0
1731667249.13711,795600,3685.0
1731667249.746571,797688,3685.0
1731667250.218153,799272,3684.0
1731667250.784043,801096,3683.0
1731667251.098211,802152,3682.0
1731667252.350024,806472,3681.0
1731667252.5802188,807288,3681.0
1731667253.536095,810696,3680.0
1731667256.6591308,821784,3678.0
1731667257.7517009,825696,3678.0
1731667258.2653599,827520,3678.0
1731667258.593378,828648,3677.0
1731667259.896353,832896,3675.0
1731667260.157792,833712,3674.0
1731667264.2314198,848208,3672.0
1731667265.332908,852120,3672.0
1731667265.8492758,853944,3671.0
1731667266.172596,855072,3671.0
1731667267.396811,859320,3670.0
1731667267.628416,860136,3670.0
1731667271.813864,874632,3666.0
1731667272.377436,876528,3666.0
1731667272.991731,878544,3665.0
1731667273.812895,881424,3664.0
1731667273.837153,881496,3664.0
1731667275.050006,885744,3663.0
1731667276.097151,889272,3662.0
1731667276.3073852,889968,3662.0
1731667280.118567,902952,3658.0
1731667280.694635,904968,3657.0
1731667281.130694,906504,3657.0
1731667281.2161531,906792,3657.0
1731667281.5537238,907920,3656.0
1731667282.390584,910848,3656.0
1731667283.355989,914280,3656.0
1731667287.7479758,929376,3652.0
1731667288.098619,930600,3652.0
1731667288.1273391,930696,3652.0
1731667288.760563,932928,3651.0
1731667288.8463209,933216,3651.0
1731667289.214022,934488,3651.0
